Year,site_name,launch_site,Longitude,Latitude,Category,Result,Count
1978,"Thumba Equatorial Rocket Launch Station, Trivandrum, Kerala, India",TERLS,76.87,8.53,Suborbital,Unknown,59
1978,"Tanegashima Space Center, Tanegashima, Nippon",TNSC,130.97,30.4,Orbital,Success,1
1978,"Tanegashima Space Center, Tanegashima, Nippon",TNSC,130.97,30.4,Suborbital,Success,5
1978,"Tonopah Test Range, Nevada",TTR,-116.75,37.75,Suborbital,Success,2
1978,"Vandenberg AFB, California",V,-120.62,34.75,Military,Failure,1
1978,"Vandenberg AFB, California",V,-120.62,34.75,Military,Success,16
1978,"Vandenberg AFB, California",V,-120.62,34.75,Military,Unknown,1
1978,"Vandenberg AFB, California",V,-120.62,34.75,Orbital,Success,3
1978,"South Vandenberg AFB, California",VS,-120.61,34.63,Orbital,Success,11
1978,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Suborbital,Success,134
1978,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Suborbital,Unknown,22
1978,"Woomera Instrumented Range, Woomera, South Australia",WOO,136.5,-30.925,Suborbital,Failure,1
1978,"Woomera Instrumented Range, Woomera, South Australia",WOO,136.5,-30.925,Suborbital,Success,5
1978,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Suborbital,Failure,2
1978,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Suborbital,Success,260
1978,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Suborbital,Unknown,9
1978,"SLBM Launch Area, Western Test Range, Pacific Ocean",WTR,-120,35,Military,Success,5
1978,Wurtsmith AFB,WURT,-83.3803,44.4525,Military,Success,1
1978,"Yasnaya missile base, Chita Oblast",YSNYA,115.9,50.8,Military,Success,8
1979,"Thule AFB, Halvo, Kalaallit Nunaat",THU,-68.75,76.53,Suborbital,Success,138
1979,"Andoya Rocket Range, Andoy, Nordland, Norge",AND,16.0207,69.2943,Suborbital,Failure,1
1979,"Andoya Rocket Range, Andoy, Nordland, Norge",AND,16.0207,69.2943,Suborbital,Success,1
1979,Antigua Air Force Station,ANT,-61.7752,17.1371,Suborbital,Success,118
1979,"Ascension Island, Atlantic Ocean",ASC,-14.4142,-7.9762,Suborbital,Success,118
1979,"Sary Shagan Antimissile Test Center (NIIP-A, GNIIP-10), Balkash",BALKH,72.87,46.38,Military,Success,4
1979,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Military,Success,14
1979,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Orbital,Success,8
1979,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Suborbital,Success,134
1979,"Cape Canaveral Air Force Station, Eastern Test Range",CC?,-80.54,28.46,Military,Unknown,7
1979,"Centre d'Essais de Landes, Biscarosse, Landes, France",CEL,-1.25,44.45,Military,Success,3
1979,Centro de Ensayo y Lanzamiento de Proyectiles Autopropulsados,CELPA,-66.317,-30.13,Suborbital,Success,1
1979,"Integrated Test Range, Balasore Range, Chandipur-On-Sea, Orissa, India",CHAN,86.6,21.3,Suborbital,Success,68
1979,"Chilca Launch Range, Lima, Peru",CHI,-76.8,-12.5,Suborbital,Success,5
1979,Chernoye More (Black Sea) submarine test launch area,CHM,34,44,Military,Success,6
1979,"Centro de Lancamento da Barreira do Inferno, Natal, Rio Grande N, Brasil",CLBI,-35.383,-5.866,Suborbital,Success,4
1979,"Centro de Lancamento da Barreira do Inferno, Natal, Rio Grande N, Brasil",CLBI,-35.383,-5.866,Suborbital,Unknown,4
1979,"Centre Spatial Guyanais, Kourou, Guyane Francaise",CSG,-52.7517,5.2333,Orbital,Success,1
1979,"Centre Spatial Guyanais, Kourou, Guyane Francaise",CSG,-52.7517,5.2333,Suborbital,Success,3
1979,"Estacion de sondeos atmosfericos de El Arenosillo, Huelva, Espana",ELAR,-6.7417,37.0958,Suborbital,Failure,1
1979,"Estacion de sondeos atmosfericos de El Arenosillo, Huelva, Espana",ELAR,-6.7417,37.0958,Suborbital,Success,1
1979,"ESRANGE, Kiruna",ESR,21.107,67.894,Suborbital,Success,10
1979,"SLBM Launch Area, Eastern Test Range, Atlantic Ocean",ETR,-79,28.5,Military,Failure,1
1979,"SLBM Launch Area, Eastern Test Range, Atlantic Ocean",ETR,-79,28.5,Military,Success,21
1979,"Churchill Research Range, Fort Churchill, Manitoba, Canada",FC,-93.8203,58.7343,Suborbital,Failure,2
1979,"Churchill Research Range, Fort Churchill, Manitoba, Canada",FC,-93.8203,58.7343,Suborbital,Success,91
1979,"Churchill Research Range, Fort Churchill, Manitoba, Canada",FC,-93.8203,58.7343,Suborbital,Unknown,2
1979,"Hueco Range, Fort Bliss, Texas",FTB,-106.65,31.8,Military,Unknown,3
1979,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Military,Success,14
1979,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Military,Unknown,15
1979,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Orbital,Success,2
1979,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Suborbital,Success,2
1979,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Suborbital,Unknown,112
1979,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Test,Unknown,1
1979,"Jiuquan Space Center, Nei Monggol Zizhiqu, China",JQ,100.31,41.31,Orbital,Failure,1
1979,"Kagoshima Space Center, Kagoshima, Kyushu, Nippon",KASC,131.079,31.25,Orbital,Success,1
1979,"Kagoshima Space Center, Kagoshima, Kyushu, Nippon",KASC,131.079,31.25,Suborbital,Success,8
1979,"Kauai Test Facility (KTF), Barking Sands, Kauai",KAU,-159.777,22.058,Suborbital,Success,88
1979,"Kerguelen Range, Port-Aux-Francais, Kerguelen Island",KER,70.23,-49.37,Suborbital,Unknown,20
1979,"US Army Kwajalein Atoll (USAKA), Marshall Islands",KMR,167.72,8.9917,Suborbital,Success,170
1979,"Kostroma missile base, Russia",KOSTR,41.38,57.67,Military,Failure,2
1979,"Kostroma missile base, Russia",KOSTR,41.38,57.67,Military,Success,3
1979,"Molodezhnaya, Enderby Land, Australian Antarctic Territory",MLD,45.85,-67.66,Suborbital,Unknown,64
1979,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Military,Success,29
1979,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Orbital,Success,19
1979,"53-y Nauchno-Issledovatelskiy Ispitatelniy Poligon,",NIIP-53,40.5,62.9,Military,Success,8
1979,"53-y Nauchno-Issledovatelskiy Ispitatelniy Poligon,",NIIP-53,40.5,62.9,Orbital,Failure,2
1979,"53-y Nauchno-Issledovatelskiy Ispitatelniy Poligon,",NIIP-53,40.5,62.9,Orbital,Success,66
1979,"Ostrov Kheysa, Zemlya Frantsa-Iosifa",OK,58.05,80.45,Suborbital,Success,4
1979,"Ostrov Kheysa, Zemlya Frantsa-Iosifa",OK,58.05,80.45,Suborbital,Unknown,97
1979,"Poker Flat Research Range, Ft Wainwright, Alaska",PF,-147.467,65.117,Suborbital,Failure,1
1979,"Poker Flat Research Range, Ft Wainwright, Alaska",PF,-147.467,65.117,Suborbital,Success,75
1979,"Naval Missile and Astronautics Center, Point Mugu, California",PM,-119.12,34.12,Suborbital,Success,120
1979,"Primrose Lake, Alberta",PRIM,-110.05,54.75,Suborbital,Success,104
1979,"Primrose Lake, Alberta",PRIM,-110.05,54.75,Suborbital,Unknown,7
1979,"Red Lake, Chukuni Range, Ontario, Canada",RLAKE,-93.47,50.88,Suborbital,Success,33
1979,"Ryori, Sanrikucho, Japan",RYO,141.83,39.03,Suborbital,Success,36
1979,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",SHAR,80.303,13.621,Orbital,Failure,1
1979,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",SHAR,80.303,13.621,Suborbital,Success,86
1979,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",SHAR,80.303,13.621,Suborbital,Unknown,3
1979,"Eareckson Air Station, Shemya Island, Alaska",SHEM,174.08,52.72,Suborbital,Success,56
1979,"Fort Sherman, Panama Canal Zone",SHER,-79.98,9.33,Suborbital,Success,62
1979,Simushir Island submarine launch area,SIMSH,152,47,Military,Failure,1
1979,"Royal Artillery Guided Weapons Range, South Uist, Hebrides",SUIST,-7.33,57.33,Suborbital,Success,8
1979,"Tatishchevo ICBM base, Russia",TATS,45.57,51.67,Military,Failure,1
1979,"Tatishchevo ICBM base, Russia",TATS,45.57,51.67,Military,Success,1
1979,"Thumba Equatorial Rocket Launch Station, Trivandrum, Kerala, India",TERLS,76.87,8.53,Suborbital,Success,26
1979,"Thumba Equatorial Rocket Launch Station, Trivandrum, Kerala, India",TERLS,76.87,8.53,Suborbital,Unknown,73
1979,"Tanegashima Space Center, Tanegashima, Nippon",TNSC,130.97,30.4,Orbital,Failure,1
1979,"Tanegashima Space Center, Tanegashima, Nippon",TNSC,130.97,30.4,Suborbital,Success,5
1979,"Tonopah Test Range, Nevada",TTR,-116.75,37.75,Suborbital,Success,1
1979,Taiyuan weixing fashe zhongxin,TYSC,112.6,37.5,Military,Success,3
1979,"Vandenberg AFB, California",V,-120.62,34.75,Military,Failure,1
1979,"Vandenberg AFB, California",V,-120.62,34.75,Military,Success,19
1979,"Vandenberg AFB, California",V,-120.62,34.75,Military,Unknown,1
1979,"Vandenberg AFB, California",V,-120.62,34.75,Orbital,Success,1
1979,"South Vandenberg AFB, California",VS,-120.61,34.63,Orbital,Success,5
1979,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Orbital,Success,2
1979,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Suborbital,Success,148
1979,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Suborbital,Unknown,21
1979,"Woomera Instrumented Range, Woomera, South Australia",WOO,136.5,-30.925,Suborbital,Success,5
1979,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Suborbital,Failure,1
1979,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Suborbital,Success,150
1979,"SLBM Launch Area, Western Test Range, Pacific Ocean",WTR,-120,35,Military,Success,5
1980,"Thule AFB, Halvo, Kalaallit Nunaat",THU,-68.75,76.53,Suborbital,Success,97
1980,"Andoya Rocket Range, Andoy, Nordland, Norge",AND,16.0207,69.2943,Suborbital,Success,36
1980,Antigua Air Force Station,ANT,-61.7752,17.1371,Suborbital,Success,97
1980,"Ascension Island, Atlantic Ocean",ASC,-14.4142,-7.9762,Suborbital,Success,128
1980,"Sary Shagan Antimissile Test Center (NIIP-A, GNIIP-10), Balkash",BALKH,72.87,46.38,Military,Success,1
1980,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Military,Failure,1
1980,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Military,Success,12
1980,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Orbital,Success,6
1980,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Suborbital,Success,160
1980,"Cape Canaveral Air Force Station, Eastern Test Range",CC?,-80.54,28.46,Military,Unknown,2
1980,"Centre d'Essais de Landes, Biscarosse, Landes, France",CEL,-1.25,44.45,Military,Success,3
1980,"Integrated Test Range, Balasore Range, Chandipur-On-Sea, Orissa, India",CHAN,86.6,21.3,Suborbital,Failure,1
1980,"Integrated Test Range, Balasore Range, Chandipur-On-Sea, Orissa, India",CHAN,86.6,21.3,Suborbital,Success,78
1980,"Centro de Lancamento da Barreira do Inferno, Natal, Rio Grande N, Brasil",CLBI,-35.383,-5.866,Suborbital,Success,2
1980,"Centro de Lancamento da Barreira do Inferno, Natal, Rio Grande N, Brasil",CLBI,-35.383,-5.866,Suborbital,Unknown,9
1980,"Centre Spatial Guyanais, Kourou, Guyane Francaise",CSG,-52.7517,5.2333,Orbital,Failure,1
1980,"Santa Rosa Island, Eglin AFB, Florida",EGL,-86.74,30.38,Suborbital,Success,7
1980,"Estacion de sondeos atmosfericos de El Arenosillo, Huelva, Espana",ELAR,-6.7417,37.0958,Suborbital,Success,2
1980,"ESRANGE, Kiruna",ESR,21.107,67.894,Suborbital,Success,42
1980,"SLBM Launch Area, Eastern Test Range, Atlantic Ocean",ETR,-79,28.5,Military,Success,42
1980,"Churchill Research Range, Fort Churchill, Manitoba, Canada",FC,-93.8203,58.7343,Suborbital,Success,2
1980,"Hueco Range, Fort Bliss, Texas",FTB,-106.65,31.8,Military,Unknown,8
1980,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Military,Success,17
1980,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Military,Unknown,12
1980,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Orbital,Success,1
1980,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Suborbital,Unknown,106
1980,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Test,Success,1
1980,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Test,Unknown,3
1980,"Mobile launchers in Iraq, near Al Amarah",IRAQ-A,47.1,31.8,Military,Success,1
1980,"Jiuquan Space Center, Nei Monggol Zizhiqu, China",JQ,100.31,41.31,Military,Failure,1
1980,"Jiuquan Space Center, Nei Monggol Zizhiqu, China",JQ,100.31,41.31,Military,Success,4
1980,"Kagoshima Space Center, Kagoshima, Kyushu, Nippon",KASC,131.079,31.25,Orbital,Success,1
1980,"Kagoshima Space Center, Kagoshima, Kyushu, Nippon",KASC,131.079,31.25,Suborbital,Success,6
1980,"Kauai Test Facility (KTF), Barking Sands, Kauai",KAU,-159.777,22.058,Suborbital,Success,48
1980,"Kerguelen Range, Port-Aux-Francais, Kerguelen Island",KER,70.23,-49.37,Suborbital,Unknown,19
1980,"US Army Kwajalein Atoll (USAKA), Marshall Islands",KMR,167.72,8.9917,Military,Success,2
1980,"US Army Kwajalein Atoll (USAKA), Marshall Islands",KMR,167.72,8.9917,Suborbital,Success,140
1980,"Little Rock Air Force Base, Arkansas",LROCK,-92.15,34.9,Military,Pad Explosion,1
1980,"Molodezhnaya, Enderby Land, Australian Antarctic Territory",MLD,45.85,-67.66,Suborbital,Unknown,67
1980,"GTsMP?, Nenoksa Test Range, Rossiya",NEN,39.2,64.63,Military,Failure,5
1980,"GTsMP?, Nenoksa Test Range, Rossiya",NEN,39.2,64.63,Military,Success,1
1980,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Military,Success,15
1980,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Orbital,Success,24
1980,"53-y Nauchno-Issledovatelskiy Ispitatelniy Poligon,",NIIP-53,40.5,62.9,Military,Failure,1
1980,"53-y Nauchno-Issledovatelskiy Ispitatelniy Poligon,",NIIP-53,40.5,62.9,Military,Success,7
1980,"53-y Nauchno-Issledovatelskiy Ispitatelniy Poligon,",NIIP-53,40.5,62.9,Orbital,Failure,2
1980,"53-y Nauchno-Issledovatelskiy Ispitatelniy Poligon,",NIIP-53,40.5,62.9,Orbital,Pad Explosion,1
1980,"53-y Nauchno-Issledovatelskiy Ispitatelniy Poligon,",NIIP-53,40.5,62.9,Orbital,Success,62
1980,North polar submarine launch area,NPOLE,0,90,Military,Success,2
1980,Norwegian Sea Launch Area,NWSLA,5,70,Military,Success,1
1980,"Ostrov Kheysa, Zemlya Frantsa-Iosifa",OK,58.05,80.45,Suborbital,Success,21
1980,"Ostrov Kheysa, Zemlya Frantsa-Iosifa",OK,58.05,80.45,Suborbital,Unknown,67
1980,"Poker Flat Research Range, Ft Wainwright, Alaska",PF,-147.467,65.117,Suborbital,Success,6
1980,"Poker Flat Research Range, Ft Wainwright, Alaska",PF,-147.467,65.117,Suborbital,Unknown,3
1980,"Naval Missile and Astronautics Center, Point Mugu, California",PM,-119.12,34.12,Suborbital,Success,96
1980,"Primrose Lake, Alberta",PRIM,-110.05,54.75,Suborbital,Success,119
1980,"Primrose Lake, Alberta",PRIM,-110.05,54.75,Suborbital,Unknown,4
1980,"Ryori, Sanrikucho, Japan",RYO,141.83,39.03,Suborbital,Success,36
1980,"Southend, Saskatchewan, Canada",SEND,-103.36,56.26,Suborbital,Success,2
1980,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",SHAR,80.303,13.621,Orbital,Success,1
1980,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",SHAR,80.303,13.621,Suborbital,Failure,1
1980,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",SHAR,80.303,13.621,Suborbital,Success,80
1980,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",SHAR,80.303,13.621,Suborbital,Unknown,2
1980,"Eareckson Air Station, Shemya Island, Alaska",SHEM,174.08,52.72,Suborbital,Success,118
1980,"Siple Station, Ellsworth Land, Antarctica",SIP,-84.2481,-75.94,Suborbital,Success,4
1980,"San Marco Launch Complex, Formosa Bay, Kenya",SMLC,40.2134,-2.9408,Suborbital,Success,7
1980,"Tatishchevo ICBM base, Russia",TATS,45.57,51.67,Military,Failure,2
1980,"Thumba Equatorial Rocket Launch Station, Trivandrum, Kerala, India",TERLS,76.87,8.53,Suborbital,Success,16
1980,"Thumba Equatorial Rocket Launch Station, Trivandrum, Kerala, India",TERLS,76.87,8.53,Suborbital,Unknown,75
1980,"Teykovo Missile Base, Russia",TEYK,40.44,56.7,Military,Success,3
1980,"Tanegashima Space Center, Tanegashima, Nippon",TNSC,130.97,30.4,Orbital,Success,1
1980,"Tanegashima Space Center, Tanegashima, Nippon",TNSC,130.97,30.4,Suborbital,Success,5
1980,"Tonopah Test Range, Nevada",TTR,-116.75,37.75,Atmosphere,Success,1
1980,"Vandenberg AFB, California",V,-120.62,34.75,Military,Success,15
1980,"Vandenberg AFB, California",V,-120.62,34.75,Military,Unknown,3
1980,"Vandenberg AFB, California",V,-120.62,34.75,Orbital,Failure,1
1980,"South Vandenberg AFB, California",VS,-120.61,34.63,Orbital,Failure,1
1980,"South Vandenberg AFB, California",VS,-120.61,34.63,Orbital,Success,7
1980,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Suborbital,Success,105
1980,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Suborbital,Unknown,10
1980,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Military,Success,1
1980,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Suborbital,Success,66
1981,"Andoya Rocket Range, Andoy, Nordland, Norge",AND,16.0207,69.2943,Suborbital,Success,1
1981,Antigua Air Force Station,ANT,-61.7752,17.1371,Suborbital,Success,37
1981,"Ascension Island, Atlantic Ocean",ASC,-14.4142,-7.9762,Suborbital,Success,130
1981,"Sary Shagan Antimissile Test Center (NIIP-A, GNIIP-10), Balkash",BALKH,72.87,46.38,Military,Success,1
1981,"Bershet missile base, Russia",BERSH,56.306,57.692,Military,Success,1
1981,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Military,Success,9
1981,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Orbital,Success,9
1981,"Cape Canaveral Air Station, Florida",CC,-80.54,28.46,Suborbital,Success,122
1981,"Cape Canaveral Air Force Station, Eastern Test Range",CC?,-80.54,28.46,Military,Unknown,1
1981,"Centre d'Essais de Landes, Biscarosse, Landes, France",CEL,-1.25,44.45,Military,Failure,1
1981,"Centre d'Essais de Landes, Biscarosse, Landes, France",CEL,-1.25,44.45,Military,Success,4
1981,Centro de Ensayo y Lanzamiento de Proyectiles Autopropulsados,CELPA,-66.317,-30.13,Suborbital,Success,1
1981,"Integrated Test Range, Balasore Range, Chandipur-On-Sea, Orissa, India",CHAN,86.6,21.3,Suborbital,Success,28
1981,Chernoye More (Black Sea) submarine test launch area,CHM,34,44,Military,Success,1
1981,"Centro de Lancamento da Barreira do Inferno, Natal, Rio Grande N, Brasil",CLBI,-35.383,-5.866,Suborbital,Success,1
1981,"Cape Parry, PIN Main DEW, Inuvik Region, Northwest Territory, Canada",CP,-124.717,70.17,Suborbital,Failure,1
1981,"Cape Parry, PIN Main DEW, Inuvik Region, Northwest Territory, Canada",CP,-124.717,70.17,Suborbital,Success,4
1981,"Centre Spatial Guyanais, Kourou, Guyane Francaise",CSG,-52.7517,5.2333,Orbital,Success,2
1981,"Drovyanaya, Chitinsk oblast'",DROV,113,51.5,Military,Failure,1
1981,"Drovyanaya, Chitinsk oblast'",DROV,113,51.5,Military,Success,2
1981,"Estacion de sondeos atmosfericos de El Arenosillo, Huelva, Espana",ELAR,-6.7417,37.0958,Suborbital,Success,5
1981,"ESRANGE, Kiruna",ESR,21.107,67.894,Suborbital,Success,12
1981,"SLBM Launch Area, Eastern Test Range, Atlantic Ocean",ETR,-79,28.5,Military,Failure,1
1981,"SLBM Launch Area, Eastern Test Range, Atlantic Ocean",ETR,-79,28.5,Military,Success,18
1981,"Churchill Research Range, Fort Churchill, Manitoba, Canada",FC,-93.8203,58.7343,Suborbital,Success,7
1981,"Hueco Range, Fort Bliss, Texas",FTB,-106.65,31.8,Military,Success,5
1981,"Hueco Range, Fort Bliss, Texas",FTB,-106.65,31.8,Military,Unknown,3
1981,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Military,Success,5
1981,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Military,Unknown,12
1981,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Orbital,Success,1
1981,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Reentry,Success,2
1981,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Suborbital,Success,1
1981,"GTsP-4, Kapustin Yar, Volgograd, Rossiya",GTsP-4,45.8,48.5,Suborbital,Unknown,114
1981,"Mobile launchers in Iraq, near Al Amarah",IRAQ-A,47.1,31.8,Military,Success,12
1981,"Jiuquan Space Center, Nei Monggol Zizhiqu, China",JQ,100.31,41.31,Orbital,Success,1
1981,Kartaly missile base,KART,60.6,52.9,Military,Success,4
1981,"Kagoshima Space Center, Kagoshima, Kyushu, Nippon",KASC,131.079,31.25,Orbital,Success,1
1981,"Kagoshima Space Center, Kagoshima, Kyushu, Nippon",KASC,131.079,31.25,Suborbital,Success,5
1981,"Kauai Test Facility (KTF), Barking Sands, Kauai",KAU,-159.777,22.058,Suborbital,Success,114
1981,"Kerguelen Range, Port-Aux-Francais, Kerguelen Island",KER,70.23,-49.37,Suborbital,Unknown,20
1981,"US Army Kwajalein Atoll (USAKA), Marshall Islands",KMR,167.72,8.9917,Military,Success,1
1981,"US Army Kwajalein Atoll (USAKA), Marshall Islands",KMR,167.72,8.9917,Suborbital,Success,83
1981,"Kostroma missile base, Russia",KOSTR,41.38,57.67,Military,Success,6
1981,"Krasnoyarsk missile site, Russia",KRAS,92.29,56.23,Military,Success,2
1981,"NASA John F. Kennedy Space Center, Florida",KSC,-80.6041,28.6083,Orbital,Success,2
1981,"Molodezhnaya, Enderby Land, Australian Antarctic Territory",MLD,45.85,-67.66,Suborbital,Unknown,75
1981,"GTsMP?, Nenoksa Test Range, Rossiya",NEN,39.2,64.63,Military,Failure,2
1981,"GTsMP?, Nenoksa Test Range, Rossiya",NEN,39.2,64.63,Military,Success,4
1981,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Deep Space,Success,2
1981,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Military,Failure,1
1981,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Military,Success,18
1981,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Orbital,Failure,1
1981,"NIIP-5, Baykonur, Kazakstan",NIIP-5,63,46,Orbital,Success,36
1981,"53-y Nauchno-Issledovatelskiy Ispitatelniy Poligon,",NIIP-53,40.5,62.9,Military,Success,11
1981,"53-y Nauchno-Issledovatelskiy Ispitatelniy Poligon,",NIIP-53,40.5,62.9,Orbital,Failure,1
1981,"53-y Nauchno-Issledovatelskiy Ispitatelniy Poligon,",NIIP-53,40.5,62.9,Orbital,Success,59
1981,North polar submarine launch area,NPOLE,0,90,Military,Success,2
1981,"Ostrov Kheysa, Zemlya Frantsa-Iosifa",OK,58.05,80.45,Suborbital,Unknown,82
1981,"Poker Flat Research Range, Ft Wainwright, Alaska",PF,-147.467,65.117,Suborbital,Success,14
1981,"Naval Missile and Astronautics Center, Point Mugu, California",PM,-119.12,34.12,Suborbital,Success,86
1981,"Primrose Lake, Alberta",PRIM,-110.05,54.75,Suborbital,Success,98
1981,"Primrose Lake, Alberta",PRIM,-110.05,54.75,Suborbital,Unknown,1
1981,"Ryori, Sanrikucho, Japan",RYO,141.83,39.03,Suborbital,Success,36
1981,"Seba Oasis, Sabha?, Camp Tawiwa, Jarmash, Libya",SEBA,14.4585,26.9879,Suborbital,Success,7
1981,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",SHAR,80.303,13.621,Orbital,Success,1
1981,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",SHAR,80.303,13.621,Suborbital,Success,32
1981,"Satish Dhawan Space Ctr, Sriharikota, Andhra Pradesh, India",SHAR,80.303,13.621,Suborbital,Unknown,2
1981,"Eareckson Air Station, Shemya Island, Alaska",SHEM,174.08,52.72,Suborbital,Success,55
1981,"Siple Station, Ellsworth Land, Antarctica",SIP,-84.2481,-75.94,Suborbital,Success,3
1981,"Tatishchevo ICBM base, Russia",TATS,45.57,51.67,Military,Failure,2
1981,"Thumba Equatorial Rocket Launch Station, Trivandrum, Kerala, India",TERLS,76.87,8.53,Suborbital,Success,17
1981,"Thumba Equatorial Rocket Launch Station, Trivandrum, Kerala, India",TERLS,76.87,8.53,Suborbital,Unknown,60
1981,"Tanegashima Space Center, Tanegashima, Nippon",TNSC,130.97,30.4,Orbital,Success,2
1981,"Tanegashima Space Center, Tanegashima, Nippon",TNSC,130.97,30.4,Suborbital,Success,3
1981,Taiyuan weixing fashe zhongxin,TYSC,112.6,37.5,Military,Success,1
1981,"Uzhur missile site, Russia",UZHUR,90.253,55.2075,Military,Failure,1
1981,"Uzhur missile site, Russia",UZHUR,90.253,55.2075,Military,Success,4
1981,"Vandenberg AFB, California",V,-120.62,34.75,Military,Success,13
1981,"Vandenberg AFB, California",V,-120.62,34.75,Orbital,Success,2
1981,"South Vandenberg AFB, California",VS,-120.61,34.63,Orbital,Failure,1
1981,"South Vandenberg AFB, California",VS,-120.61,34.63,Orbital,Success,5
1981,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Suborbital,Success,43
1981,"Wallops Flight Facility, Wallops Island, Virginia",WI,-75.48,37.83,Suborbital,Unknown,5
1981,"White Sands Missile Range, New Mexico",WS,-106.53,32.4,Suborbital,Success,62
1982,"Andoya Rocket Range, Andoy, Nordland, Norge",AND,16.0207,69.2943,Suborbital,Success,4
1982,"Anhueng, Taean missile site, Ch'ungch'ong Namdo, Korea",ANHU,126.1,36.41,Military,Success,1
1982,Antigua Air Force Station,ANT,-61.7752,17.1371,Suborbital,Success,3
1982,Vise Expedition 1982  68N-25S 30-0W,AOR23,-30,68,Suborbital,Unknown,21
1982,"Ascension Island, Atlantic Ocean",ASC,-14.4142,-7.9762,Suborbital,Success,24
1982,"Sary Shagan Antimissile Test Center (NIIP-A, GNIIP-10), Balkash",BALKH,72.87,46.38,Military,Success,15
