Year,launch_site,Longitude,Latitude,Category,Result,Count
2002,CSG,-52.7517,5.2333,Orbital,Failure,1
2002,CSG,-52.7517,5.2333,Orbital,Success,11
2002,ESR,21.107,67.894,Suborbital,Success,1
2002,ETR,-79,28.5,Military,Success,6
2002,FW,-108.6,35.45,Military,Success,1
2002,GIK-1,40.5,62.9,Orbital,Failure,1
2002,GIK-1,40.5,62.9,Orbital,Success,9
2002,GIK-5,63,46,Military,Success,1
2002,GIK-5,63,46,Orbital,Failure,1
2002,GIK-5,63,46,Orbital,Success,14
2002,GNIIP,41.1,63,Military,Success,2
2002,GTsMP-4,45.8,48.5,Military,Failure,1
2002,IQ160,43.1,33.4,Military,Success,16
2002,IRAN,49,34,Military,Success,1
2002,IRAQ-A,47.1,31.8,Military,Failure,1
2002,IRAQ-A,47.1,31.8,Military,Success,15
2002,JQ,100.31,41.31,Orbital,Success,2
2002,KASC,131.079,31.25,Suborbital,Success,3
2002,KAU,-159.777,22.058,Military,Success,6
2002,KAU,-159.777,22.058,Suborbital,Success,2
2002,KLA,-154,0,Orbital,Success,1
2002,KLC,-152.3378,57.4359,Military,Success,1
2002,KMR,167.72,8.9917,Military,Success,3
2002,KSC,-80.6041,28.6083,Orbital,Success,5
2002,OMLA,148,57,Military,Success,1
2002,PALB,34.7,31.9,Orbital,Success,1
2002,PF,-147.467,65.117,Suborbital,Success,11
2002,SEMX,55.33,36.23,Military,Success,2
2002,SHAR,80.303,13.621,Orbital,Success,1
2002,SHAR,80.303,13.621,Suborbital,Success,1
2002,SOM,66.75,25.2,Military,Success,1
2002,SVAL,11.8504,78.9315,Suborbital,Success,1
2002,TERLS,76.87,8.53,Suborbital,Success,2
2002,TNSC,130.97,30.4,Orbital,Success,3
2002,TYSC,112.6,37.5,Military,Failure,1
2002,TYSC,112.6,37.5,Military,Success,2
2002,TYSC,112.6,37.5,Orbital,Failure,1
2002,TYSC,112.6,37.5,Orbital,Success,2
2002,V,-120.62,34.75,Military,Success,10
2002,V,-120.62,34.75,Orbital,Success,2
2002,VS,-120.61,34.63,Orbital,Success,1
2002,WAKE,166.618,19.29,Military,Success,1
2002,WI,-75.48,37.83,Suborbital,Success,11
2002,WOO,136.5,-30.925,Atmosphere,Failure,1
2002,WOO,136.5,-30.925,Suborbital,Success,1
2002,WS,-106.53,32.4,Military,Success,1
2002,WS,-106.53,32.4,Suborbital,Success,8
2003,ALCA,-44.3671,-2.317,Orbital,Pad Explosion,1
2003,AND,16.0207,69.2943,Suborbital,Success,2
2003,BELA,38,65.5,Military,Success,1
2003,BLA,34.2,69.5,Military,Success,3
2003,CC,-80.54,28.46,Deep Space,Success,3
2003,CC,-80.54,28.46,Orbital,Success,13
2003,CHAN,86.6,21.3,Military,Success,3
2003,CSG,-52.7517,5.2333,Deep Space,Success,1
2003,CSG,-52.7517,5.2333,Orbital,Success,3
2003,ESR,21.107,67.894,Suborbital,Success,54
2003,ETR,-79,28.5,Military,Success,4
2003,GIK-1,40.5,62.9,Orbital,Success,7
2003,GIK-5,63,46,Deep Space,Success,1
2003,GIK-5,63,46,Orbital,Success,13
2003,GNIIP,41.1,63,Military,Success,1
2003,GTsMP-4,45.8,48.5,Military,Success,1
2003,IQBA,47.8,30.5,Military,Failure,1
2003,IQBA,47.8,30.5,Military,Success,11
2003,IQKK,44.4,35.47,Military,Success,1
2003,IQNJ,44.1,31,Military,Success,1
2003,JP,120.92,22.13,Suborbital,Success,1
2003,JQ,100.31,41.31,Orbital,Success,2
2003,KASC,131.079,31.25,Deep Space,Success,1
2003,KAU,-159.777,22.058,Military,Success,4
2003,KLA,-154,0,Orbital,Success,3
2003,KSC,-80.6041,28.6083,Orbital,Success,1
2003,MHV,-118.1357,35.0487,Suborbital Human Crew,Success,11
2003,OMLA,148,57,Military,Success,1
2003,PALB,34.7,31.9,Military,Success,3
2003,PF,-147.467,65.117,Suborbital,Failure,1
2003,PF,-147.467,65.117,Suborbital,Success,6
2003,PM?,-120,35,Military,Success,2
2003,SEMX,55.33,36.23,Military,Success,1
2003,SHAR,80.303,13.621,Orbital,Success,2
2003,SHAR,80.303,13.621,Suborbital,Success,2
2003,SOM,66.75,25.2,Military,Success,2
2003,SPFL,-80.5272,28.4583,Suborbital,Success,4
2003,SVAL,11.8504,78.9315,Suborbital,Failure,1
2003,SVAL,11.8504,78.9315,Suborbital,Success,3
2003,TERLS,76.87,8.53,Suborbital,Success,1
2003,TNSC,130.97,30.4,Orbital,Failure,1
2003,TNSC,130.97,30.4,Orbital,Success,1
2003,TYSC,112.6,37.5,Orbital,Failure,1
2003,TYSC,112.6,37.5,Orbital,Success,1
2003,V,-120.62,34.75,Military,Success,6
2003,V,-120.62,34.75,Orbital,Success,3
2003,VS,-120.61,34.63,Orbital,Success,3
2003,WI,-75.48,37.83,Suborbital,Success,16
2003,WS,-106.53,32.4,Military,Success,1
2003,WS,-106.53,32.4,Suborbital,Success,8
2003,XSC,102.0291,28.2472,Orbital,Success,3
2004,ALCA,-44.3671,-2.317,Suborbital,Success,1
2004,AND,16.0207,69.2943,Suborbital,Success,1
2004,BALKH,72.87,46.38,Military,Success,1
2004,BLA,34.2,69.5,Military,Failure,1
2004,BLA,34.2,69.5,Military,Success,6
2004,BRET,-4.5,47.5,Military,Success,1
2004,BROCK,-119.14,40.83,Suborbital,Success,1
2004,CC,-80.54,28.46,Deep Space,Success,1
2004,CC,-80.54,28.46,Orbital,Failure,1
2004,CC,-80.54,28.46,Orbital,Success,11
2004,CHAN,86.6,21.3,Military,Success,6
2004,CSG,-52.7517,5.2333,Deep Space,Success,1
2004,CSG,-52.7517,5.2333,Orbital,Success,2
2004,EAFB,-117.8,34.9,Atmosphere,Success,2
2004,ESR,21.107,67.894,Suborbital,Success,3
2004,ETR,-79,28.5,Military,Success,2
2004,GIK-1,40.5,62.9,Orbital,Failure,1
2004,GIK-1,40.5,62.9,Orbital,Success,5
2004,GIK-5,63,46,Military,Success,2
2004,GIK-5,63,46,Orbital,Success,17
2004,GNIIP,41.1,63,Military,Success,4
2004,GTsP-4,45.8,48.5,Military,Success,1
2004,JQ,100.31,41.31,Orbital,Success,2
2004,KASC,131.079,31.25,Suborbital,Success,2
2004,KAU,-159.777,22.058,Military,Success,1
2004,KLA,-154,0,Orbital,Success,3
2004,KLC,-152.3378,57.4359,Military,Success,1
2004,KMR,167.72,8.9917,Military,Success,1
2004,KMR,167.72,8.9917,Suborbital,Failure,1
2004,KMR,167.72,8.9917,Suborbital,Success,16
2004,LAP,107.6917,-7.6689,Suborbital,Success,4
2004,MHV,-118.1357,35.0487,Suborbital Human Crew,Success,6
2004,MID,-177,27,Military,Success,1
2004,OMLA,148,57,Military,Success,1
2004,PALB,34.7,31.9,Orbital,Failure,1
2004,PM,-119.12,34.12,Atmosphere,Success,3
2004,PM,-119.12,34.12,Military,Success,1
2004,SEMX,55.33,36.23,Military,Success,2
2004,SHAR,80.303,13.621,Orbital,Success,1
2004,SHAR,80.303,13.621,Suborbital,Success,4
2004,SNI,-119.5,33.25,Military,Success,2
2004,SOM,66.75,25.2,Military,Success,3
2004,SPFL,-80.5272,28.4583,Suborbital,Success,1
2004,SVAL,11.8504,78.9315,Suborbital,Success,1
2004,TERLS,76.87,8.53,Suborbital,Success,3
2004,TYSC,112.6,37.5,Military,Success,1
2004,TYSC,112.6,37.5,Orbital,Success,3
2004,V,-120.62,34.75,Military,Success,5
2004,V,-120.62,34.75,Orbital,Success,3
2004,WAKE,166.618,19.29,Military,Success,2
2004,WI,-75.48,37.83,Suborbital,Success,2
2004,WS,-106.53,32.4,Suborbital,Failure,2
2004,WS,-106.53,32.4,Suborbital,Success,5
2004,WTR,-120,35,Military,Success,2
2004,XSC,102.0291,28.2472,Orbital,Success,3
2004,YAS,59.5,50.75,Military,Success,1
2004,YEL,123,35,Military,Failure,1
2005,AND,16.0207,69.2943,Suborbital,Success,26
2005,BELA,38,65.5,Military,Success,2
2005,BLA,34.2,69.5,Military,Success,2
2005,BLA,34.2,69.5,Orbital,Failure,1
2005,BLA,34.2,69.5,Suborbital,Success,1
2005,BRET,-4.5,47.5,Military,Success,1
2005,CC,-80.54,28.46,Deep Space,Success,2
2005,CC,-80.54,28.46,Orbital,Success,4
2005,CHAN,86.6,21.3,Military,Success,2
2005,CSG,-52.7517,5.2333,Orbital,Success,5
2005,ESR,21.107,67.894,Suborbital,Success,6
2005,ETR,-79,28.5,Military,Success,4
2005,GIK-1,40.5,62.9,Orbital,Failure,2
2005,GIK-1,40.5,62.9,Orbital,Success,4
2005,GIK-5,63,46,Deep Space,Success,1
2005,GIK-5,63,46,Military,Success,1
2005,GIK-5,63,46,Orbital,Success,18
2005,GNIIP,41.1,63,Military,Success,1
2005,GTsMP-4,45.8,48.5,Military,Success,2
2005,JQ,100.31,41.31,Orbital,Success,4
2005,KASC,131.079,31.25,Orbital,Success,1
2005,KAU,-159.777,22.058,Military,Success,6
2005,KAU,-159.777,22.058,Suborbital,Success,5
2005,KLA,-154,0,Orbital,Success,4
2005,KLC,-152.3378,57.4359,Military,Success,1
2005,KMR,167.72,8.9917,Military,Success,1
2005,KSC,-80.6041,28.6083,Orbital,Success,1
2005,LAP,107.6917,-7.6689,Suborbital,Success,1
2005,MID2,180,38,Military,Success,1
2005,MINAKH,37.0391,36.519,Military,Failure,1
2005,MINAKH,37.0391,36.519,Military,Success,2
2005,OMLA,148,57,Military,Success,1
2005,PALB,34.7,31.9,Military,Success,2
2005,PF,-147.467,65.117,Suborbital,Failure,1
2005,PF,-147.467,65.117,Suborbital,Success,2
2005,PM,-119.12,34.12,Atmosphere,Success,2
2005,POR18,-175,22,Military,Success,1
2005,SDSC,80.303,13.621,Suborbital,Success,4
2005,SHAR,80.303,13.621,Orbital,Success,1
2005,SOM,66.75,25.2,Military,Success,1
2005,TERLS,76.87,8.53,Suborbital,Success,1
2005,TNSC,130.97,30.4,Orbital,Success,1
2005,TYSC,112.6,37.5,Orbital,Failure,1
2005,V,-120.62,34.75,Military,Success,4
2005,V,-120.62,34.75,Orbital,Success,2
2005,VS,-120.61,34.63,Orbital,Success,3
2005,WI,-75.48,37.83,Suborbital,Success,6
2005,WOO,136.5,-30.925,Atmosphere,Success,1
2005,WS,-106.53,32.4,Military,Success,3
2005,WS,-106.53,32.4,Suborbital,Success,10
2005,XSC,102.0291,28.2472,Military,Success,1
2005,XSC,102.0291,28.2472,Orbital,Success,1
2005,YEL,123,35,Military,Success,1
2006,AND,16.0207,69.2943,Suborbital,Failure,2
2006,AND,16.0207,69.2943,Suborbital,Success,3
2006,ANHU,126.1,36.41,Military,Success,1
2006,BALKH,72.87,46.38,Military,Success,1
2006,BELA,38,65.5,Military,Failure,3
2006,BLA,34.2,69.5,Military,Success,1
2006,BLA,34.2,69.5,Orbital,Success,1
2006,CC,-80.54,28.46,Deep Space,Success,2
2006,CC,-80.54,28.46,Orbital,Success,5
2006,CEL,-1.25,44.45,Military,Success,1
2006,CHAN,86.6,21.3,Military,Failure,1
2006,CHAN,86.6,21.3,Military,Success,4
2006,CSG,-52.7517,5.2333,Orbital,Success,5
2006,ESR,21.107,67.894,Suborbital,Success,3
2006,ETR,-79,28.5,Military,Success,2
2006,GIK-1,40.5,62.9,Orbital,Success,5
2006,GIK-2,128,51.7,Orbital,Success,1
2006,GIK-5,63,46,Military,Success,1
2006,GIK-5,63,46,Orbital,Failure,2
2006,GIK-5,63,46,Orbital,Success,15
2006,GNIIP,41.1,63,Military,Success,1
2006,GTsMP-4,45.8,48.5,Military,Success,1
2006,IRAN,49,34,Military,Success,1
2006,JP,120.92,22.13,Suborbital,Success,1
2006,JQ,100.31,41.31,Orbital,Success,1
2006,KASC,131.079,31.25,Orbital,Success,2
2006,KASC,131.079,31.25,Suborbital,Success,1
2006,KAU,-159.777,22.058,Military,Success,9
2006,KAU,-159.777,22.058,Suborbital,Success,2
2006,KITT,127.6236,38.9908,Military,Success,5
2006,KLA,-154,0,Orbital,Success,5
2006,KLC,-152.3378,57.4359,Military,Success,2
2006,KMR,167.72,8.9917,Orbital,Failure,1
2006,KSC,-80.6041,28.6083,Orbital,Success,3
2006,MARS,-75.48,37.83,Orbital,Success,1
2006,NPOLE,0,90,Military,Success,1
2006,SDSC,80.303,13.621,Suborbital,Success,2
2006,SEM?,55.33,36.23,Suborbital,Success,1
2006,SEMX,55.33,36.23,Military,Success,3
2006,SHAR,80.303,13.621,Orbital,Failure,1
2006,SIMLA,152,47,Military,Success,1
2006,SOM,66.75,25.2,Military,Success,2
2006,SPAM,-106.97,32.99,Suborbital,Failure,1
2006,SPFL,-80.5272,28.4583,Suborbital,Success,1
2006,TERLS,76.87,8.53,Suborbital,Success,6
2006,TNSC,130.97,30.4,Orbital,Success,4
2006,TONGH,129.6666,40.85,Military,Failure,1
2006,TYSC,112.6,37.5,Military,Success,1
2006,TYSC,112.6,37.5,Orbital,Success,2
2006,V,-120.62,34.75,Military,Success,5
2006,V,-120.62,34.75,Orbital,Success,3
2006,VS,-120.61,34.63,Orbital,Success,3
2006,WI,-75.48,37.83,Suborbital,Success,3
2006,WOO,136.5,-30.925,Suborbital,Success,2
2006,WS,-106.53,32.4,Military,Failure,1
2006,WS,-106.53,32.4,Military,Success,4
2006,WS,-106.53,32.4,Suborbital,Success,16
2006,WTR,-120,35,Military,Success,2
2006,XSC,102.0291,28.2472,Military,Success,1
2006,XSC,102.0291,28.2472,Orbital,Success,3
2006,YAS,59.5,50.75,Military,Success,1
2006,YAS,59.5,50.75,Orbital,Success,1
2007,ALCA,-44.3671,-2.317,Suborbital,Success,1
2007,AND,16.0207,69.2943,Atmosphere,Success,1
2007,AND,16.0207,69.2943,Suborbital,Success,6
2007,BALKH,72.87,46.38,Military,Success,2
2007,BELA,38,65.5,Military,Failure,1
2007,BELA,38,65.5,Military,Success,1
2007,BLA,34.2,69.5,Military,Success,2
2007,CC,-80.54,28.46,Deep Space,Success,3
2007,CC,-80.54,28.46,Orbital,Failure,1
2007,CC,-80.54,28.46,Orbital,Success,6
2007,CEL,-1.25,44.45,Military,Success,1
2007,CHAN,86.6,21.3,Military,Success,8
2007,CLBI,-35.383,-5.866,Suborbital,Success,1
2007,CSG,-52.7517,5.2333,Orbital,Success,6
2007,ETR,-79,28.5,Military,Success,2
2007,GIK-1,40.5,62.9,Orbital,Success,5
2007,GIK-5,63,46,Military,Success,1
2007,GIK-5,63,46,Orbital,Failure,1
2007,GIK-5,63,46,Orbital,Success,19
2007,GNIIP,41.1,63,Military,Success,3
2007,GTsMP-4,45.8,48.5,Military,Success,1
2007,JQ,100.31,41.31,Orbital,Success,1
2007,KASC,131.079,31.25,Suborbital,Success,1
2007,KAU,-159.777,22.058,Military,Success,23
2007,KLA,-154,0,Orbital,Failure,1
2007,KLC,-152.3378,57.4359,Military,Failure,1
2007,KLC,-152.3378,57.4359,Military,Success,1
2007,KMR,167.72,8.9917,Orbital,Failure,1
2007,KSC,-80.6041,28.6083,Orbital,Success,3
2007,LAP,107.6917,-7.6689,Suborbital,Success,1
2007,MARS,-75.48,37.83,Orbital,Success,1
2007,NAMFI,24.2,35.6,Military,Success,1
2007,OK,58.05,80.45,Suborbital,Success,1
2007,OMLA,148,57,Military,Success,1
2007,PALB,34.7,31.9,Military,Success,3
2007,PALB,34.7,31.9,Orbital,Success,1
2007,PF,-147.467,65.117,Suborbital,Success,10
2007,SEMX,55.33,36.23,Military,Failure,1
2007,SHAR,80.303,13.621,Orbital,Failure,1
2007,SHAR,80.303,13.621,Orbital,Success,2
2007,SOM,66.75,25.2,Military,Success,1
2007,SPAM,-106.97,32.99,Suborbital,Success,1
2007,SYRIA,38,35,Military,Success,2
2007,TERLS,76.87,8.53,Suborbital,Success,1
2007,TNSC,130.97,30.4,Deep Space,Success,1
2007,TNSC,130.97,30.4,Orbital,Success,1
2007,TYSC,112.6,37.5,Orbital,Success,3
2007,USC,131.079,31.25,Suborbital,Success,1
2007,V,-120.62,34.75,Military,Success,4
2007,V,-120.62,34.75,Orbital,Success,4
2007,WI,-75.48,37.83,Suborbital,Success,3
2007,WOO,136.5,-30.925,Suborbital,Success,1
2007,WS,-106.53,32.4,Military,Success,2
2007,WS,-106.53,32.4,Suborbital,Failure,1
2007,WS,-106.53,32.4,Suborbital,Success,3
2007,WTR,-120,35,Military,Success,1
2007,XSC,102.0291,28.2472,Deep Space,Success,1
2007,XSC,102.0291,28.2472,Military,Success,1
2007,XSC,102.0291,28.2472,Orbital,Success,5
2007,YAS,59.5,50.75,Orbital,Success,1
2008,AND,16.0207,69.2943,Suborbital,Success,6
2008,BELA,38,65.5,Military,Failure,1
2008,BELA,38,65.5,Military,Success,2
2008,BLA,34.2,69.5,Military,Success,3
2008,CC,-80.54,28.46,Orbital,Success,3
2008,CEL,-1.25,44.45,Military,Success,1
2008,CHAN,86.6,21.3,Military,Success,4
2008,CLBI,-35.383,-5.866,Suborbital,Success,1
2008,CSG,-52.7517,5.2333,Orbital,Success,6
2008,CYCL,36.3,25.8,Military,Success,10
2008,ESR,21.107,67.894,Suborbital,Success,5
2008,GIK-1,40.5,62.9,Orbital,Success,6
2008,GIK-5,63,46,Military,Success,1
2008,GIK-5,63,46,Orbital,Failure,1
2008,GIK-5,63,46,Orbital,Success,18
2008,GNIIP,41.1,63,Military,Success,3
2008,GTsMP-4,45.8,48.5,Orbital,Success,1
2008,JQ,100.31,41.31,Orbital,Success,3
2008,KASC,131.079,31.25,Suborbital,Success,1
2008,KAU,-159.777,22.058,Military,Failure,1
2008,KAU,-159.777,22.058,Military,Success,12
2008,KLA,-154,0,Orbital,Success,5
2008,KLC,-152.3378,57.4359,Military,Success,2
2008,KMR,167.72,8.9917,Deep Space,Success,1
2008,KMR,167.72,8.9917,Orbital,Failure,1
2008,KMR,167.72,8.9917,Orbital,Success,2
2008,KSC,-80.6041,28.6083,Orbital,Success,4
2008,LAP,107.6917,-7.6689,Suborbital,Success,2
2008,MARS,-75.48,37.83,Suborbital,Failure,1
2008,OK,58.05,80.45,Suborbital,Failure,1
2008,OK,58.05,80.45,Suborbital,Success,1
2008,OMLA,148,57,Military,Success,1
2008,PALB,34.7,31.9,Military,Success,1
2008,SEM,53.921,35.2347,Orbital,Failure,1
2008,SEM,53.921,35.2347,Suborbital,Success,1
2008,SEMX,55.33,36.23,Military,Failure,1
2008,SEMX,55.33,36.23,Military,Success,1
2008,SHAR,80.303,13.621,Deep Space,Success,1
2008,SHAR,80.303,13.621,Orbital,Success,2
2008,SOM,66.75,25.2,Military,Success,3
2008,SPFL,-80.5272,28.4583,Suborbital,Success,1
2008,SVAL,11.8504,78.9315,Suborbital,Success,1
2008,SYRIA,38,35,Military,Success,1
2008,TERLS,76.87,8.53,Suborbital,Success,1
2008,TNSC,130.97,30.4,Orbital,Success,1
2008,TYSC,112.6,37.5,Orbital,Success,4
2008,USC,131.079,31.25,Suborbital,Success,1
2008,V,-120.62,34.75,Military,Success,6
2008,V,-120.62,34.75,Orbital,Success,3
2008,VISKH,83.25,17.7,Military,Success,1
2008,VS,-120.61,34.63,Orbital,Success,1
2008,WI,-75.48,37.83,Suborbital,Failure,1
2008,WI,-75.48,37.83,Suborbital,Success,9
2008,WS,-106.53,32.4,Military,Success,1
2008,WS,-106.53,32.4,Suborbital,Success,4
2008,WTR,-120,35,Military,Success,5
2008,XSC,102.0291,28.2472,Orbital,Success,4
2008,YAS,59.5,50.75,Orbital,Success,1
2008,YEL,123,35,Military,Success,1
2009,ALCA,-44.3671,-2.317,Atmosphere,Success,2
2009,ALCA,-44.3671,-2.317,Suborbital,Success,1
2009,AND,16.0207,69.2943,Suborbital,Success,1
2009,BALKH,72.87,46.38,Military,Success,1
2009,BELA,38,65.5,Military,Failure,2
2009,BFJL,58,80.5,Military,Success,1
2009,BLA,34.2,69.5,Military,Success,1
2009,CC,-80.54,28.46,Deep Space,Success,2
2009,CC,-80.54,28.46,Orbital,Success,9
2009,CHAN,86.6,21.3,Military,Failure,1
2009,CHAN,86.6,21.3,Military,Success,7
2009,CLBI,-35.383,-5.866,Atmosphere,Success,2
2009,CSG,-52.7517,5.2333,Deep Space,Success,1
2009,CSG,-52.7517,5.2333,Orbital,Success,6
2009,ESR,21.107,67.894,Suborbital,Success,5
2009,ETR,-79,28.5,Military,Success,4
2009,FW,-108.6,35.45,Military,Success,3
2009,GIK-1,40.5,62.9,Orbital,Failure,1
2009,GIK-1,40.5,62.9,Orbital,Success,7
2009,GIK-5,63,46,Orbital,Success,24
2009,GMI,175.92,-36.58,Suborbital,Success,1
2009,GNIIP,41.1,63,Military,Success,1
2009,GTsMP-4,45.8,48.5,Military,Success,1
2009,IRAN,49,34,Military,Success,1
2009,JQ,100.31,41.31,Orbital,Success,2
2009,KAU,-159.777,22.058,Military,Success,13
2009,KITT,127.6236,38.9908,Military,Success,7
2009,KLA,-154,0,Orbital,Success,1
2009,KMR,167.72,8.9917,Orbital,Success,1
2009,KSC,-80.6041,28.6083,Orbital,Success,5
2009,KSC,-80.6041,28.6083,Suborbital,Success,1
2009,LAP,107.6917,-7.6689,Suborbital,Success,1
2009,MARS,-75.48,37.83,Orbital,Success,1
2009,MID?,180,38,Military,Success,1
2009,NARO,127.54,34.43,Orbital,Failure,1
2009,NPOLE,0,90,Military,Success,1
2009,OMLA,148,57,Military,Success,2
2009,PALB,34.7,31.9,Military,Success,1
2009,PF,-147.467,65.117,Suborbital,Success,8
2009,POR24,-121.25,32.4,Military,Success,2
2009,SEM,53.921,35.2347,Orbital,Success,1
2009,SEMX,55.33,36.23,Military,Success,5
2009,SERRE,-65.5,-30.65,Suborbital,Success,1
2009,SHAR,80.303,13.621,Orbital,Success,2
2009,SNI,-119.5,33.25,Military,Success,4
2009,SPAM,-106.97,32.99,Suborbital,Failure,1
2009,TNSC,130.97,30.4,Orbital,Success,3
2009,TONGH,129.6666,40.85,Orbital,Failure,1
2009,TYSC,112.6,37.5,Orbital,Success,2
2009,V,-120.62,34.75,Military,Success,2
2009,V,-120.62,34.75,Orbital,Failure,1
2009,V,-120.62,34.75,Orbital,Success,4
2009,VS,-120.61,34.63,Deep Space,Success,1
2009,WI,-75.48,37.83,Suborbital,Success,7
2009,WOO,136.5,-30.925,Suborbital,Success,1
2009,WS,-106.53,32.4,Suborbital,Success,6
2009,WTR,-120,35,Military,Success,1
2009,XSC,102.0291,28.2472,Orbital,Failure,1
2009,XSC,102.0291,28.2472,Orbital,Success,1
2009,YAS,59.5,50.75,Military,Success,1
2010,ALCA,-44.3671,-2.317,Atmosphere,Success,4
2010,ALCA,-44.3671,-2.317,Suborbital,Success,2
2010,AND,16.0207,69.2943,Suborbital,Success,4
2010,BALKH,72.87,46.38,Military,Success,1
2010,BELA,38,65.5,Military,Success,2
2010,BLA,34.2,69.5,Military,Success,4
2010,BRETA,-4.05,47.63,Military,Success,2
2010,CC,-80.54,28.46,Deep Space,Success,1
2010,CC,-80.54,28.46,Orbital,Success,7
2010,CHAN,86.6,21.3,Military,Failure,2
2010,CHAN,86.6,21.3,Military,Success,11
2010,CLBI,-35.383,-5.866,Atmosphere,Success,3
2010,CSG,-52.7517,5.2333,Orbital,Success,6
2010,EAFB,-117.8,34.9,Atmosphere,Success,1
2010,ESR,21.107,67.894,Suborbital,Success,4
2010,ETR,-79,28.5,Military,Success,4
2010,FW,-108.6,35.45,Military,Success,1
2010,GIK-1,40.5,62.9,Orbital,Success,6
2010,GIK-5,63,46,Orbital,Failure,1
2010,GIK-5,63,46,Orbital,Success,23
2010,GNIIP,41.1,63,Military,Success,1
2010,GTsMP-4,45.8,48.5,Military,Success,1
2010,IRAN,49,34,Military,Success,1
2010,JP,120.92,22.13,Suborbital,Success,1
2010,JQ,100.31,41.31,Military,Success,1
2010,JQ,100.31,41.31,Orbital,Success,4
2010,KAU,-159.777,22.058,Military,Success,7
2010,KLC,-152.3378,57.4359,Orbital,Success,1
2010,KMR,167.72,8.9917,Military,Success,2
2010,KSC,-80.6041,28.6083,Orbital,Success,3
2010,MHV,-118.1357,35.0487,Suborbital Human Crew,Success,8
2010,NARO,127.54,34.43,Orbital,Failure,1
2010,OMLA,148,57,Military,Success,1
2010,PALB,34.7,31.9,Orbital,Success,1
2010,PF,-147.467,65.117,Suborbital,Success,2
2010,PM,-119.12,34.12,Military,Success,1
2010,POR24,-121.25,32.4,Military,Success,1
2010,SDSC,80.303,13.621,Suborbital,Success,3
2010,SEMX,55.33,36.23,Military,Success,2
2010,SHAR,80.303,13.621,Orbital,Failure,2
2010,SHAR,80.303,13.621,Orbital,Success,1
2010,SNI,-119.5,33.25,Military,Success,5
2010,SPAM,-106.97,32.99,Suborbital,Success,1
2010,SPAM,-106.97,32.99,Suborbital Human Crew,Success,1
2010,TERLS,76.87,8.53,Suborbital,Success,10
2010,TNSC,130.97,30.4,Deep Space,Success,1
2010,TNSC,130.97,30.4,Orbital,Success,1
2010,TYSC,112.6,37.5,Military,Success,1
2010,TYSC,112.6,37.5,Orbital,Success,3
2010,USC,131.079,31.25,Suborbital,Success,1
2010,V,-120.62,34.75,Military,Success,6
2010,V,-120.62,34.75,Orbital,Success,1
2010,VS,-120.61,34.63,Military,Success,1
2010,VS,-120.61,34.63,Orbital,Success,2
2010,WI,-75.48,37.83,Suborbital,Success,4
2010,WOO,136.5,-30.925,Suborbital,Success,1
2010,WS,-106.53,32.4,Suborbital,Success,6
2010,WS,-106.53,32.4,Test,Success,1
2010,XSC,102.0291,28.2472,Deep Space,Success,1
2010,XSC,102.0291,28.2472,Orbital,Success,7
2010,YAS,59.5,50.75,Orbital,Success,1
2011,ALCA,-44.3671,-2.317,Atmosphere,Failure,1
2011,ALCA,-44.3671,-2.317,Atmosphere,Success,5
2011,AND,16.0207,69.2943,Suborbital,Success,2
2011,BALKH,72.87,46.38,Military,Success,1
2011,BELA,38,65.5,Military,Success,5
2011,BLA,34.2,69.5,Military,Success,4
2011,CC,-80.54,28.46,Deep Space,Success,3
2011,CC,-80.54,28.46,Orbital,Success,4
2011,CEL,-1.25,44.45,Military,Success,1
2011,CELPA,-66.317,-30.13,Suborbital,Success,1
2011,CHAN,86.6,21.3,Military,Success,11
2011,CLBI,-35.383,-5.866,Atmosphere,Success,2
2011,CLBI,-35.383,-5.866,Suborbital,Success,3
2011,CSG,-52.7517,5.2333,Orbital,Success,7
2011,EAFB,-117.8,34.9,Atmosphere,Success,1
2011,ESR,21.107,67.894,Suborbital,Success,5
2011,FW,-108.6,35.45,Military,Success,1
2011,GIK-1,40.5,62.9,Orbital,Failure,2
2011,GIK-1,40.5,62.9,Orbital,Success,5
2011,GIK-5,63,46,Military,Success,1
2011,GIK-5,63,46,Orbital,Failure,2
2011,GIK-5,63,46,Orbital,Success,22
2011,GNIIP,41.1,63,Military,Failure,1
2011,GNIIP,41.1,63,Military,Success,2
2011,GTsP-4,45.8,48.5,Suborbital,Success,1
2011,HAI,109.1193,19.529,Suborbital,Success,1
2011,JQ,100.31,41.31,Orbital,Failure,1
2011,JQ,100.31,41.31,Orbital,Success,5
2011,KAU,-159.777,22.058,Military,Success,11
2011,KLA,-154,0,Orbital,Success,1
2011,KLC,-152.3378,57.4359,Orbital,Success,1
2011,KMR,167.72,8.9917,Military,Success,1
2011,KSC,-80.6041,28.6083,Orbital,Success,3
2011,MARS,-75.48,37.83,Orbital,Success,1
2011,MHV,-118.1357,35.0487,Suborbital Human Crew,Success,18
2011,PALB,34.7,31.9,Atmosphere,Success,1
2011,PALB,34.7,31.9,Military,Success,1
2011,PF,-147.467,65.117,Suborbital,Success,3
2011,PM,-119.12,34.12,Military,Success,2
2011,SEM,53.921,35.2347,Orbital,Success,1
2011,SEM?,55.33,36.23,Military,Success,2
2011,SEMX,55.33,36.23,Military,Success,5
2011,SEMX,55.33,36.23,Suborbital,Failure,1
